asset_id,asset_name,assets_status_id,model,organization_id,construstion_level,value_original,start_date_used,warranty_month,working_status,is_software,employee_id,employee_id_manager,assets_type_id,assets_group_id,assets_class_id,assets_brand_id,production_year,production_country_id
834,Keary Crooks,active,Mrs,834,high,969085.63,5/26/2005,2,false,false,834,834,type1,group2,class3,brand1,2015,Sierra Leone
835,Ashia Pargent,under maintenance,Rev,835,medium,277325.74,10/2/2019,19,false,true,835,835,type2,group3,class1,brand1,2008,Czech Republic
836,Dylan Hampstead,active,Rev,836,high,582308.8,2/12/2011,27,true,true,836,836,type2,group2,class2,brand1,2017,Ukraine
837,Hailey Wickett,under maintenance,Ms,837,high,813087.03,6/3/2000,17,false,false,837,837,type2,group3,class3,brand2,2020,Yemen
838,Pearline Myford,inactive,Ms,838,medium,826285.32,12/20/2022,15,false,true,838,838,type2,group3,class1,brand1,2015,Russia
839,Kerri Cluely,under maintenance,Mr,839,medium,238628.1,3/22/2002,15,true,true,839,839,type3,group1,class1,brand1,2003,Zambia
840,Clementina McLese,inactive,Dr,840,high,318683.81,10/27/2008,32,false,true,840,840,type2,group1,class1,brand3,2015,Indonesia
841,Gage Mc Dermid,under maintenance,Honorable,841,medium,52407.51,11/21/2010,3,true,false,841,841,type3,group2,class3,brand1,2014,Belarus
842,Brenna Sherington,inactive,Mrs,842,medium,229122.28,9/30/2002,29,false,true,842,842,type3,group3,class2,brand1,2005,Brazil
843,Arly Alekseev,active,Honorable,843,medium,222343.57,4/16/2021,35,false,true,843,843,type3,group2,class3,brand3,2018,Poland
844,Drona Mountcastle,under maintenance,Mr,844,high,70996.75,6/29/2017,10,false,false,844,844,type2,group1,class1,brand1,2005,Philippines
845,Gibb Belli,active,Honorable,845,low,803606.12,7/16/2020,23,false,false,845,845,type1,group1,class2,brand2,2003,China
846,Hamlen Endacott,inactive,Honorable,846,high,184077.44,4/24/2001,28,false,false,846,846,type1,group2,class2,brand1,2020,China
847,Bettye Steckings,active,Mr,847,medium,906567.23,11/7/2018,28,false,false,847,847,type2,group3,class1,brand3,2020,Indonesia
848,Marney Heinle,active,Dr,848,low,305850.7,2/25/2008,1,false,true,848,848,type1,group3,class2,brand3,2005,Philippines
849,Geneva Rixon,active,Dr,849,low,396542.14,12/10/2003,36,true,false,849,849,type2,group1,class1,brand1,2021,China
850,Adara Staines,inactive,Mrs,850,medium,745672.7,8/24/2021,13,true,false,850,850,type1,group1,class3,brand1,2012,Colombia
851,Darbie Thickpenny,active,Ms,851,low,623226.24,7/8/2000,5,true,true,851,851,type1,group3,class1,brand3,2018,Indonesia
852,Vale Darcey,under maintenance,Honorable,852,low,685935.16,1/11/2019,9,true,false,852,852,type1,group3,class1,brand1,2013,Greece
853,Petrina Ribeiro,inactive,Ms,853,medium,894933.29,4/22/2018,35,false,false,853,853,type1,group1,class2,brand2,2015,China
854,Al Humphrey,under maintenance,Rev,854,medium,462911.09,12/22/2000,2,true,false,854,854,type3,group2,class3,brand2,2011,China
855,Goober Sackey,active,Mr,855,high,68372.31,11/13/2007,24,true,true,855,855,type3,group1,class1,brand2,2019,Sweden
856,Dennie Krugmann,inactive,Rev,856,medium,618660.88,11/1/2019,6,true,true,856,856,type1,group1,class3,brand2,2015,China
857,Veronike McKennan,active,Mrs,857,medium,316875.67,2/6/2017,18,true,true,857,857,type1,group1,class2,brand3,2017,Israel
858,Torey Smaleman,inactive,Rev,858,medium,80624.84,10/23/2005,5,false,true,858,858,type3,group2,class3,brand3,2006,Mali
859,Ashli Ounsworth,active,Ms,859,low,286185.28,10/1/2013,13,true,false,859,859,type3,group3,class3,brand3,2019,Indonesia
860,Burke Aird,under maintenance,Rev,860,high,383408.98,6/7/2010,23,true,false,860,860,type3,group3,class3,brand3,2004,Mongolia
861,Kevyn Berthod,under maintenance,Mrs,861,medium,414261.85,6/11/2016,33,true,true,861,861,type3,group2,class2,brand2,2007,China
862,Carolynn Felderer,inactive,Honorable,862,low,845778.8,5/25/2002,12,true,false,862,862,type2,group2,class3,brand2,2019,Russia
863,Peg Parke,under maintenance,Ms,863,high,899047.46,10/23/2002,5,true,false,863,863,type1,group3,class3,brand2,2022,Venezuela
864,Cindee Megson,under maintenance,Mr,864,medium,969062.65,9/5/2001,6,false,false,864,864,type2,group3,class2,brand3,2013,Armenia
865,Talyah Grigoryov,inactive,Rev,865,medium,681932.11,3/15/2011,3,false,true,865,865,type3,group3,class3,brand2,2017,Serbia
866,Bryn Laverock,active,Dr,866,high,207976.6,6/14/2010,32,true,false,866,866,type1,group3,class2,brand1,2017,Philippines
867,Lorinda Snassell,active,Honorable,867,high,828476.06,11/21/2012,29,false,true,867,867,type1,group2,class1,brand2,2002,United States
868,Aubert Fallow,active,Rev,868,medium,304910.32,2/25/2019,34,false,false,868,868,type3,group3,class3,brand3,2001,Indonesia
869,Ivar Sydes,inactive,Honorable,869,low,529057.95,6/17/2016,23,true,false,869,869,type2,group3,class1,brand3,2003,France
870,Robert Black,under maintenance,Mrs,870,medium,560974.68,3/23/2015,15,false,false,870,870,type1,group2,class3,brand2,2003,Peru
871,Matteo Pozzo,under maintenance,Mr,871,medium,377638.59,10/5/2021,24,true,false,871,871,type1,group2,class1,brand2,2022,Mongolia
872,Nathaniel Simeonov,inactive,Dr,872,low,523987.94,6/18/2002,13,false,true,872,872,type1,group2,class1,brand2,2011,Philippines
873,Elnore Davitt,inactive,Honorable,873,high,985988.05,7/14/2014,19,false,false,873,873,type2,group1,class2,brand2,2012,Indonesia
874,Rina Kliment,inactive,Rev,874,high,496130.38,11/9/2013,33,true,true,874,874,type2,group1,class3,brand1,2021,Brazil
875,Lucius Yellep,inactive,Honorable,875,medium,614610.92,5/28/2008,7,false,false,875,875,type3,group1,class1,brand2,2014,China
876,Darrick Counsell,active,Ms,876,medium,9744.69,2/15/2011,15,false,false,876,876,type3,group3,class1,brand1,2009,Bangladesh
877,Tory Twinbourne,under maintenance,Mrs,877,high,301205.15,3/28/2020,3,true,false,877,877,type1,group1,class2,brand2,2000,China
878,Blakelee Forten,under maintenance,Dr,878,high,291073.46,5/4/2004,27,true,false,878,878,type3,group3,class3,brand1,2013,United States
879,Normy Kulver,active,Mr,879,medium,909758.52,11/15/2003,32,false,true,879,879,type3,group1,class3,brand3,2008,Vietnam
880,Jori Batterham,active,Mrs,880,low,780831.81,7/13/2013,26,true,true,880,880,type3,group2,class2,brand3,2009,Estonia
881,Suzanne Ricardo,active,Mrs,881,high,224901.01,7/9/2011,35,false,true,881,881,type3,group3,class1,brand3,2006,China
882,Armstrong Pryde,under maintenance,Dr,882,low,777469.01,11/13/2015,31,true,true,882,882,type2,group3,class2,brand3,2016,Indonesia
883,Sandor Worley,under maintenance,Mrs,883,high,168136.3,7/29/2004,35,true,false,883,883,type2,group3,class1,brand2,2000,Japan
884,Dudley Steel,inactive,Rev,884,medium,445765.09,5/3/2018,27,true,false,884,884,type1,group3,class1,brand1,2012,Albania
885,Mora Stot,inactive,Mrs,885,high,207468.9,6/10/2006,9,true,false,885,885,type2,group1,class3,brand2,2012,Argentina
886,Ced Joan,active,Ms,886,medium,962869.09,3/25/2013,10,true,true,886,886,type1,group2,class1,brand2,2021,Madagascar
887,Somerset Rosenbush,under maintenance,Ms,887,medium,108198.45,6/26/2011,25,true,false,887,887,type3,group2,class3,brand2,2014,Russia
888,Hermia Messager,active,Mrs,888,medium,83287.92,8/28/2000,27,false,false,888,888,type1,group3,class1,brand2,2013,Tajikistan
889,Matilda Labrone,active,Rev,889,high,432894.12,6/27/2007,6,true,false,889,889,type3,group3,class2,brand3,2004,Estonia
890,Juliet Clague,active,Mr,890,low,128867.73,12/7/2018,9,true,true,890,890,type2,group2,class3,brand2,2004,China
891,Letitia Brewse,inactive,Dr,891,medium,20925.67,1/18/2014,14,false,false,891,891,type2,group1,class1,brand1,2010,Indonesia
892,Peg Matthieson,inactive,Rev,892,high,497546.56,12/22/2004,0,false,true,892,892,type1,group3,class2,brand3,2002,Greece
893,Kelley Abbets,active,Rev,893,high,579640.37,2/13/2011,21,true,false,893,893,type2,group1,class2,brand2,2021,Czech Republic
894,Kelley Hucknall,under maintenance,Mrs,894,low,621658.21,10/19/2021,12,true,false,894,894,type2,group1,class1,brand2,2013,Brazil
895,Antin Cammacke,active,Mr,895,high,862154.65,2/16/2007,25,false,false,895,895,type1,group1,class1,brand3,2020,Belarus
896,Elyse Minshaw,under maintenance,Mrs,896,high,185736.1,3/4/2022,8,false,false,896,896,type2,group2,class1,brand1,2002,Myanmar
897,Fedora Mapplethorpe,active,Mr,897,medium,900610.09,4/11/2017,36,true,false,897,897,type2,group1,class1,brand1,2001,Indonesia
898,Karel Imm,active,Mr,898,medium,695752.76,12/3/2000,34,true,false,898,898,type1,group2,class2,brand3,2003,Philippines
899,Darcey Rigolle,inactive,Dr,899,high,56929.26,7/16/2021,32,true,false,899,899,type1,group1,class3,brand3,2021,France
900,Allina Schwandner,under maintenance,Honorable,900,low,319760.61,1/9/2014,19,true,false,900,900,type2,group3,class1,brand2,2007,China
901,Minnaminnie Eake,under maintenance,Ms,901,medium,588057.53,2/23/2020,29,false,false,901,901,type3,group2,class2,brand2,2012,Malaysia
902,Henrietta Churches,under maintenance,Honorable,902,medium,520605.89,5/7/2012,28,false,false,902,902,type1,group1,class2,brand1,2013,Lithuania
903,Angelita Lyle,active,Ms,903,medium,94504.5,1/14/2019,7,true,true,903,903,type2,group3,class1,brand3,2017,China
904,Vyky Kernan,under maintenance,Ms,904,low,152348.01,11/19/2010,9,true,false,904,904,type2,group1,class2,brand3,2016,Russia
905,Ernesto Konrad,under maintenance,Ms,905,high,880947.43,10/1/2015,29,true,true,905,905,type2,group3,class2,brand2,2009,China
906,Francis Heephy,active,Mr,906,low,646942.56,11/25/2019,13,false,true,906,906,type3,group1,class2,brand2,2004,Poland
907,Delbert Sutcliffe,inactive,Honorable,907,high,252550.86,6/2/2018,6,true,true,907,907,type1,group1,class2,brand3,2004,Belarus
908,Dareen Franschini,active,Rev,908,medium,225910.39,9/30/2018,17,true,true,908,908,type3,group3,class2,brand1,2016,Russia
909,Marika De La Haye,under maintenance,Honorable,909,low,776607.55,12/21/2005,15,true,true,909,909,type1,group2,class2,brand3,2018,China
910,Harwell Pancost,active,Dr,910,high,204801.97,2/26/2002,16,true,true,910,910,type1,group1,class1,brand1,2020,South Africa
911,Homere Halliday,active,Honorable,911,high,151591.86,4/18/2008,12,false,false,911,911,type3,group2,class1,brand2,2022,Poland
912,Randell Jeandot,inactive,Mrs,912,low,333223.69,4/5/2000,4,true,false,912,912,type1,group2,class3,brand3,2007,Czech Republic
913,Gael Sholem,inactive,Mrs,913,low,13435.45,11/21/2021,30,false,true,913,913,type3,group2,class3,brand3,2009,China
914,Blakelee Dennett,active,Dr,914,low,498485.21,8/25/2011,15,false,false,914,914,type2,group1,class2,brand2,2012,Finland
915,Gaspard Lonie,active,Ms,915,medium,852531.72,10/22/2016,9,false,false,915,915,type1,group2,class1,brand3,2004,Lithuania
916,Jesus Coop,under maintenance,Mr,916,low,24470.8,6/28/2016,10,true,true,916,916,type1,group2,class2,brand3,2009,Finland
917,Lexie Huddle,active,Honorable,917,high,655497.99,2/21/2001,14,false,true,917,917,type2,group3,class2,brand3,2017,Poland
918,Bettine McGauhy,inactive,Mr,918,low,136654.9,2/3/2004,26,false,false,918,918,type1,group2,class3,brand1,2007,Pakistan
919,Dougy Klimschak,active,Mrs,919,high,764167.4,3/24/2012,13,true,false,919,919,type1,group3,class1,brand3,2006,Brazil
920,Jerrilee Whiteford,inactive,Rev,920,medium,867423.14,8/20/2019,14,false,false,920,920,type1,group1,class2,brand3,2007,Thailand
921,Georas Lockney,inactive,Dr,921,high,606325.83,10/24/2001,13,true,false,921,921,type1,group2,class1,brand3,2007,Philippines
922,Barry Janku,inactive,Dr,922,high,823543.88,2/18/2008,17,false,false,922,922,type2,group3,class1,brand2,2018,Malaysia
923,Robb Kubatsch,active,Rev,923,low,38650.85,2/14/2015,19,false,false,923,923,type2,group1,class1,brand3,2016,Macedonia
924,Hastie Crosswaite,under maintenance,Ms,924,high,143154.46,5/19/2015,16,false,false,924,924,type1,group3,class2,brand1,2015,China
925,Perle Pursey,inactive,Rev,925,low,508967.98,10/17/2010,10,true,false,925,925,type1,group2,class3,brand2,2020,Indonesia
926,Lexine Legon,active,Mr,926,high,855473.66,6/3/2018,9,true,true,926,926,type2,group2,class2,brand2,2004,Peru
927,Mordecai Leber,under maintenance,Dr,927,low,379424.53,5/27/2008,2,false,false,927,927,type2,group3,class1,brand1,2021,Poland
928,Findlay Camous,under maintenance,Honorable,928,high,252221.47,9/23/2021,18,true,false,928,928,type1,group1,class3,brand1,2010,Panama
929,Bryce Dax,inactive,Dr,929,low,45282.42,11/24/2005,11,false,false,929,929,type1,group2,class2,brand2,2012,France
930,Bone Burrows,active,Mr,930,low,400003.53,9/23/2007,4,true,true,930,930,type2,group1,class3,brand1,2007,Ukraine
931,Lynde Breeds,under maintenance,Mrs,931,high,437240.69,1/14/2010,10,false,true,931,931,type2,group1,class1,brand2,2013,Indonesia
932,Alice Goodhand,inactive,Mr,932,medium,907907.64,8/12/2012,0,false,true,932,932,type1,group1,class3,brand2,2011,China
933,Madalyn Ishaki,inactive,Honorable,933,high,325538.51,11/4/2012,17,true,false,933,933,type3,group3,class2,brand3,2008,Greece
934,Tate Mattia,active,Rev,934,low,448262.18,12/25/2006,0,true,true,934,934,type2,group3,class1,brand3,2020,China
935,Zachariah Walbrun,active,Dr,935,high,419806.53,9/6/2003,34,true,false,935,935,type3,group1,class3,brand1,2006,Yemen
936,Maria Bony,inactive,Mr,936,medium,507010.33,12/12/2014,1,true,false,936,936,type3,group1,class3,brand2,2002,Germany
937,Kirstin Le Blanc,active,Dr,937,medium,532474.53,4/24/2018,33,true,true,937,937,type2,group2,class1,brand1,2005,Canada
938,Stephani Gregan,under maintenance,Ms,938,medium,181405.33,1/27/2012,1,false,false,938,938,type2,group3,class1,brand1,2001,Colombia
939,Huntington Wendover,inactive,Dr,939,low,566445.26,2/16/2009,10,true,true,939,939,type3,group1,class3,brand2,2009,Kyrgyzstan
940,Rosetta Purrington,inactive,Honorable,940,low,899837.5,8/7/2003,29,true,true,940,940,type2,group1,class1,brand3,2012,Thailand
941,Cornelia Yve,inactive,Dr,941,low,893396.25,5/22/2012,2,false,false,941,941,type3,group2,class2,brand1,2005,Afghanistan
942,Nickolas Langmuir,active,Rev,942,high,936488.7,7/4/2015,28,true,false,942,942,type1,group1,class1,brand2,2002,Indonesia
943,Gaspard Barrowcliff,active,Ms,943,low,563512.74,10/30/2010,16,false,false,943,943,type1,group2,class1,brand3,2006,Indonesia
944,Haydon Vyse,active,Rev,944,medium,436288.63,4/19/2022,11,false,true,944,944,type3,group3,class2,brand2,2001,Indonesia
945,Lazarus Corder,inactive,Mr,945,low,909231.96,5/24/2008,26,true,true,945,945,type2,group1,class2,brand1,2014,Philippines
946,Ivan Loveday,under maintenance,Rev,946,medium,366567.26,6/7/2003,16,false,false,946,946,type2,group3,class2,brand1,2000,Bangladesh
947,Gaven Gasnell,active,Ms,947,low,553350.1,7/3/2001,4,false,true,947,947,type3,group3,class3,brand2,2005,Mexico
948,Yul Klewer,under maintenance,Dr,948,high,764115.91,8/18/2015,4,true,false,948,948,type3,group3,class1,brand2,2009,Japan
949,Pauly Cadden,inactive,Dr,949,medium,337344.48,4/30/2011,23,false,false,949,949,type2,group3,class1,brand3,2016,China
950,Roy Isakson,under maintenance,Dr,950,medium,787447.04,12/27/2021,7,false,true,950,950,type2,group2,class1,brand2,2000,Ukraine
951,Fidel Cosser,under maintenance,Dr,951,high,307624.19,8/21/2020,25,true,true,951,951,type2,group3,class1,brand3,2012,Indonesia
952,Shelba Barham,active,Mrs,952,low,737643.67,2/27/2013,16,true,false,952,952,type2,group3,class3,brand2,2006,Argentina
953,Almira Stollenwerck,inactive,Rev,953,high,899554.97,6/4/2004,24,false,true,953,953,type3,group3,class3,brand3,2004,Thailand
954,Brennen Donaho,under maintenance,Honorable,954,medium,821671.69,6/2/2019,24,true,true,954,954,type1,group2,class2,brand3,2010,Brazil
955,Ciel Behneke,active,Honorable,955,high,430823.69,2/16/2016,12,true,false,955,955,type3,group1,class1,brand3,2018,France
956,Anne-corinne Kneafsey,active,Honorable,956,low,851303.72,9/27/2019,5,false,false,956,956,type3,group1,class2,brand1,2006,Japan
957,Benson Grigolon,inactive,Dr,957,medium,827477.64,8/4/2000,26,false,true,957,957,type1,group2,class3,brand3,2019,Brazil
958,Kilian Kasbye,inactive,Mr,958,high,844849.62,4/1/2012,6,false,true,958,958,type3,group3,class2,brand3,2021,Norway
959,Dimitry Spurryer,inactive,Mrs,959,medium,930906.09,7/21/2000,30,true,false,959,959,type3,group1,class3,brand2,2002,Portugal
960,Mirabella Quartly,active,Mrs,960,low,571508.21,6/18/2009,30,false,true,960,960,type1,group3,class2,brand2,2012,Bosnia and Herzegovina
961,Andria Tayler,under maintenance,Dr,961,medium,586590.41,11/1/2019,1,true,false,961,961,type2,group3,class3,brand3,2012,Kyrgyzstan
962,Goldie Egalton,active,Ms,962,high,325703.77,7/23/2018,30,false,true,962,962,type3,group3,class2,brand2,2002,China
963,Gertrud Questier,active,Dr,963,low,717420.86,9/4/2022,36,false,true,963,963,type2,group1,class3,brand2,2019,Sweden
964,Rena Misson,active,Honorable,964,low,714727.19,12/3/2008,11,false,false,964,964,type3,group2,class1,brand2,2009,France
965,Giorgio Wickendon,active,Mrs,965,high,264473.13,12/30/2017,1,true,false,965,965,type2,group1,class3,brand1,2012,Indonesia
966,Zara Skyner,under maintenance,Ms,966,high,659805.81,4/2/2016,34,false,true,966,966,type3,group2,class2,brand2,2010,Sweden
967,Paulo Kares,active,Mrs,967,low,565557.76,10/4/2002,7,true,false,967,967,type3,group2,class3,brand1,2011,Russia
968,Berty Kuhnt,inactive,Mr,968,medium,619135.02,11/24/2019,19,true,true,968,968,type1,group3,class1,brand1,2001,Iran
969,Corby Manuele,active,Rev,969,medium,149909.24,9/3/2012,18,true,false,969,969,type2,group1,class2,brand3,2019,China
970,Kele Abbot,inactive,Honorable,970,high,140526.71,8/17/2019,26,true,false,970,970,type3,group1,class3,brand1,2012,Brazil
971,Golda Cumes,inactive,Rev,971,low,718103.84,5/9/2011,19,false,true,971,971,type2,group2,class3,brand3,2022,Indonesia
972,Trudie Werner,under maintenance,Mr,972,low,185749.03,10/2/2018,16,false,false,972,972,type2,group2,class2,brand1,2008,Indonesia
973,Garvey Szanto,active,Mrs,973,high,199515.26,4/26/2021,25,false,true,973,973,type1,group1,class3,brand2,2019,Guatemala
974,Vin Brandacci,inactive,Mr,974,low,17028.21,7/9/2006,18,false,false,974,974,type1,group1,class2,brand3,2020,China
975,Kerri Mayger,under maintenance,Mr,975,medium,311730.71,10/3/2003,35,true,true,975,975,type1,group1,class2,brand2,2019,Japan
976,Sheela MacDonough,active,Dr,976,high,237783.07,5/25/2017,22,true,true,976,976,type3,group3,class2,brand2,2021,United States
977,Egon De La Hay,inactive,Dr,977,high,472374.08,7/2/2010,16,true,true,977,977,type1,group3,class1,brand1,2004,China
978,Brocky Gouck,active,Mrs,978,medium,774167.57,10/12/2009,20,false,false,978,978,type1,group2,class2,brand1,2022,Indonesia
979,Jean Idwal Evans,inactive,Rev,979,high,910864.69,4/6/2022,29,false,false,979,979,type2,group2,class3,brand3,2016,Indonesia
980,Shani Zanetti,active,Dr,980,high,510320.75,6/15/2012,28,true,false,980,980,type3,group2,class3,brand3,2021,China
981,Juliet Clow,under maintenance,Rev,981,low,87668.87,2/27/2012,35,false,true,981,981,type3,group1,class1,brand1,2005,Portugal
982,Sandro Huckerbe,under maintenance,Mr,982,low,287054.15,12/15/2022,18,false,true,982,982,type1,group2,class3,brand3,2007,China
983,Kaja Stidson,inactive,Mrs,983,medium,985173.98,10/12/2000,26,false,false,983,983,type2,group3,class3,brand3,2017,Nigeria
984,Raddie Varsey,active,Dr,984,low,936886.97,10/3/2004,23,true,true,984,984,type3,group3,class1,brand1,2015,Iran
985,Roxane Axelbey,inactive,Mrs,985,high,336945.91,2/11/2010,16,true,false,985,985,type3,group2,class2,brand2,2019,Greece
986,Ario Byars,inactive,Mr,986,medium,725484.77,12/1/2021,26,true,false,986,986,type1,group1,class1,brand2,2005,Russia
987,Latashia Diboll,active,Dr,987,medium,510462.4,5/15/2010,24,true,false,987,987,type2,group3,class1,brand1,2014,Kyrgyzstan
988,Ephrem Mullin,inactive,Mrs,988,medium,345410.05,9/7/2004,6,false,true,988,988,type1,group2,class1,brand1,2005,Indonesia
989,Deane Lowery,inactive,Rev,989,medium,461531.64,12/1/2022,15,true,false,989,989,type3,group3,class3,brand2,2007,Mongolia
990,Crissy Manoch,inactive,Mrs,990,low,835925.56,3/27/2013,25,true,true,990,990,type2,group1,class1,brand3,2000,Saudi Arabia
991,Nannie Saxton,inactive,Mr,991,low,927501.27,11/17/2015,14,true,true,991,991,type1,group3,class2,brand3,2011,Indonesia
992,Sebastian de Grey,inactive,Rev,992,high,529026.29,1/31/2018,3,true,false,992,992,type1,group2,class2,brand3,2010,Ukraine
993,Alvera Shatford,inactive,Mrs,993,high,349897.41,4/30/2020,30,false,true,993,993,type1,group1,class1,brand2,2005,Pakistan
994,Bobby Ficken,inactive,Ms,994,low,247055.62,9/4/2002,30,true,true,994,994,type3,group2,class3,brand3,2018,Senegal
995,Fenelia Grinnov,inactive,Rev,995,high,272689.14,8/30/2021,20,false,true,995,995,type3,group3,class1,brand1,2016,Bahrain
996,Bartholemy Tzar,inactive,Dr,996,high,682488.61,1/18/2021,7,false,true,996,996,type1,group1,class1,brand2,2018,Ukraine
997,Dietrich Tingley,active,Mrs,997,medium,884638.61,6/8/2020,29,true,false,997,997,type3,group2,class2,brand1,2004,Indonesia
998,Moira Del Dello,under maintenance,Ms,998,low,922354.65,4/22/2005,15,false,true,998,998,type3,group2,class2,brand1,2010,United Kingdom
999,Salomo Cattroll,active,Mr,999,low,445590.85,3/14/2001,26,true,true,999,999,type1,group2,class1,brand3,2008,France
1000,Cecilius Atcock,under maintenance,Ms,1000,high,355781.32,5/2/2000,10,true,true,1000,1000,type2,group1,class1,brand3,2004,China
