customer_id,first_name,last_name,age,email,country,postal_code,gender,phone_number,membership_status,join_date,customer_type,customer_created_date
844,Rock,Guilloux,63,rguillouxnf@qq.com,United Kingdom,N3,Male,459-541-7285,false,8/6/2018,Individual,4/19/2019
845,Misha,Willan,64,mwillanng@hatena.ne.jp,Vietnam,,Polygender,492-116-1334,false,9/26/2021,Business,12/31/2017
846,Stan,Gleeson,19,sgleesonnh@blog.com,Vietnam,,Male,724-963-3095,true,11/16/2015,Business,10/27/2011
847,Derrik,Teideman,57,dteidemanni@360.cn,Vietnam,,Male,280-271-1602,false,5/6/2015,Business,10/6/2015
848,Jacobo,Lethlay,36,jlethlaynj@businesswire.com,Vietnam,,Male,760-983-6223,true,10/31/2016,Individual,3/13/2012
849,Clem,Garm,60,cgarmnk@msu.edu,Vietnam,,Male,121-393-8300,true,11/22/2013,Business,4/19/2015
850,Damita,Bottjer,29,dbottjernl@angelfire.com,Vietnam,,Female,132-750-2374,false,6/9/2022,Business,2/17/2018
851,Tiffany,Challender,53,tchallendernm@boston.com,Vietnam,,Female,771-843-9688,false,6/15/2013,Individual,6/3/2016
852,Towney,Jzak,68,tjzaknn@zimbio.com,Vietnam,,Bigender,787-620-9324,true,6/6/2021,Individual,1/16/2018
853,Alexandros,Tomasik,38,atomasikno@foxnews.com,Vietnam,,Male,659-318-6338,true,1/6/2013,Business,12/22/2017
854,Bride,Toffanini,53,btoffanininp@un.org,Vietnam,,Female,619-302-0566,false,9/5/2015,Individual,2/12/2021
855,Fawnia,Oloshkin,38,foloshkinnq@ftc.gov,United Kingdom,B12,Agender,220-598-2409,true,11/10/2017,Business,5/24/2017
856,Cyrill,Parres,24,cparresnr@rakuten.co.jp,Vietnam,,Male,818-481-1306,false,1/29/2020,Business,10/22/2022
857,Bil,Cinelli,56,bcinellins@mashable.com,Vietnam,,Male,392-215-9377,true,6/10/2010,Individual,5/14/2020
858,Gaspar,Rhodef,84,grhodefnt@slashdot.org,Vietnam,,Male,981-906-0248,false,10/2/2015,Business,11/20/2011
859,Ashly,Metzig,20,ametzignu@php.net,United Kingdom,L74,Bigender,780-901-1503,true,6/12/2022,Business,12/20/2018
860,Andrey,Brearty,82,abreartynv@ox.ac.uk,Vietnam,,Male,586-618-3497,true,11/30/2015,Individual,4/7/2018
861,Petunia,Joye,39,pjoyenw@miibeian.gov.cn,Vietnam,,Female,541-221-9942,true,2/21/2014,Business,7/4/2021
862,Thomasine,Gingell,76,tgingellnx@tinypic.com,Vietnam,,Female,895-711-7191,false,4/12/2016,Individual,11/8/2010
863,Allistir,Nannizzi,62,anannizziny@elegantthemes.com,United Kingdom,CH48,Male,401-138-9163,true,9/16/2019,Business,4/17/2017
864,Shandy,Bycraft,28,sbycraftnz@gnu.org,Vietnam,,Female,176-182-4152,true,2/23/2010,Individual,2/27/2018
865,Phylis,Beidebeke,40,pbeidebekeo0@businesswire.com,Vietnam,,Female,377-989-0284,false,12/7/2010,Individual,8/25/2010
866,Elysha,Georges,60,egeorgeso1@live.com,Vietnam,,Female,572-103-9949,true,1/6/2011,Business,12/30/2019
867,Andrea,Altoft,22,aaltofto2@epa.gov,United Kingdom,DN36,Female,272-546-8316,false,7/15/2012,Individual,12/8/2018
868,Aldridge,Emney,73,aemneyo3@google.cn,Vietnam,,Genderqueer,943-189-2096,false,3/22/2015,Individual,10/26/2014
869,Jessy,Frankish,34,jfrankisho4@vkontakte.ru,United Kingdom,ST20,Female,824-149-9883,true,12/18/2013,Individual,8/28/2022
870,Pepito,Dinis,32,pdiniso5@altervista.org,Vietnam,,Male,885-635-2893,false,9/27/2021,Business,4/3/2012
871,Eloisa,Kermit,56,ekermito6@google.fr,Vietnam,,Female,924-401-7569,false,8/23/2016,Individual,9/27/2021
872,Modestine,Grimwad,70,mgrimwado7@amazon.co.jp,Vietnam,,Female,319-321-7499,false,9/24/2017,Individual,11/14/2012
873,Raoul,Michie,60,rmichieo8@hostgator.com,Vietnam,,Non-binary,544-330-0108,false,5/12/2020,Business,5/29/2012
874,Gerry,Cullity,82,gcullityo9@oakley.com,United Kingdom,SW19,Male,413-243-0887,true,6/18/2011,Business,8/3/2015
875,Raoul,Bidewel,43,rbideweloa@princeton.edu,Vietnam,,Male,130-660-5959,true,10/5/2019,Business,2/4/2012
876,Johnette,Ondra,62,jondraob@blogger.com,United Kingdom,ST20,Polygender,939-502-1258,false,2/19/2014,Business,2/26/2014
877,Leroy,Sirr,54,lsirroc@addtoany.com,Vietnam,,Male,308-437-3213,false,12/24/2010,Individual,10/1/2013
878,Janette,Hould,72,jhouldod@constantcontact.com,United Kingdom,EC3M,Female,387-571-2970,false,1/2/2022,Business,6/22/2021
879,Honey,Swanwick,20,hswanwickoe@ocn.ne.jp,Vietnam,,Female,396-804-1100,false,7/14/2013,Individual,3/21/2015
880,Dael,Sappy,75,dsappyof@berkeley.edu,United Kingdom,BD7,Female,907-824-7537,false,7/27/2020,Individual,5/25/2015
881,Kylen,Olrenshaw,18,kolrenshawog@last.fm,Vietnam,,Female,961-747-4092,false,6/24/2019,Individual,3/4/2022
882,Cirillo,Varndall,62,cvarndalloh@technorati.com,Vietnam,,Male,560-589-8755,true,8/25/2019,Individual,3/5/2021
883,Tiffie,Caspell,34,tcaspelloi@umich.edu,Vietnam,,Female,853-219-5942,false,9/11/2010,Individual,4/23/2015
884,Krishna,Betteson,64,kbettesonoj@deviantart.com,Vietnam,,Male,891-431-8454,true,5/1/2016,Individual,3/1/2020
885,Carlie,St. Quintin,41,cstquintinok@feedburner.com,Vietnam,,Male,839-547-7482,false,12/23/2019,Business,9/1/2011
886,Bethina,Sherel,43,bsherelol@cpanel.net,United Kingdom,OX12,Female,684-372-2379,false,5/11/2018,Individual,3/23/2017
887,Thaine,Percifull,49,tpercifullom@google.ru,Vietnam,,Male,433-229-5989,true,8/13/2015,Business,4/20/2021
888,Giacobo,Osselton,64,gosseltonon@shop-pro.jp,Vietnam,,Male,501-915-4308,true,12/20/2013,Individual,5/9/2014
889,Angelina,Note,51,anoteoo@ibm.com,Vietnam,,Female,748-696-3062,false,11/9/2011,Business,11/22/2012
890,Adda,Gutridge,72,agutridgeop@wikimedia.org,Vietnam,,Female,134-119-6102,true,11/30/2010,Business,2/5/2010
891,Candace,Ingolotti,39,cingolottioq@hud.gov,Vietnam,,Female,310-347-8957,true,8/3/2022,Individual,3/11/2013
892,Dorian,Orto,64,dortoor@who.int,Vietnam,,Male,542-734-5864,true,6/7/2013,Business,12/25/2021
893,Augustin,Rex,77,arexos@huffingtonpost.com,Vietnam,,Male,158-329-2788,true,11/11/2015,Individual,5/23/2020
894,Colman,Sheavills,65,csheavillsot@webeden.co.uk,Vietnam,,Male,105-875-2898,false,12/7/2021,Individual,4/10/2010
895,Melisandra,Baum,32,mbaumou@weather.com,United Kingdom,TF6,Female,386-553-8688,true,7/14/2018,Business,2/9/2014
896,Alexine,Huzzey,67,ahuzzeyov@mozilla.org,Vietnam,,Female,924-566-1012,false,4/11/2019,Individual,3/27/2011
897,Windham,Ellin,42,wellinow@unblog.fr,Vietnam,,Male,584-894-1581,false,4/25/2019,Individual,12/27/2012
898,Kerwin,Steade,59,ksteadeox@gizmodo.com,United Kingdom,AB56,Male,339-169-6191,false,9/6/2022,Business,12/5/2014
899,Wenda,Mattiassi,26,wmattiassioy@unesco.org,Vietnam,,Female,947-431-2668,true,4/25/2018,Business,10/6/2013
900,Audra,Farrear,52,afarrearoz@newyorker.com,Vietnam,,Genderfluid,124-857-4624,true,10/16/2021,Individual,11/24/2014
901,Morissa,Pickervance,50,mpickervancep0@thetimes.co.uk,Vietnam,,Female,133-809-6458,true,8/24/2018,Individual,9/8/2020
902,Karlyn,Jayme,27,kjaymep1@com.com,United Kingdom,SW19,Genderfluid,922-287-6174,false,2/13/2012,Individual,5/18/2018
903,Filide,Alldis,70,falldisp2@constantcontact.com,Vietnam,,Female,445-454-4568,true,9/12/2010,Individual,9/28/2011
904,Gonzalo,Pursglove,64,gpursglovep3@mapquest.com,Vietnam,,Male,389-275-7120,true,3/7/2020,Individual,8/27/2014
905,Gracia,Hovington,62,ghovingtonp4@bing.com,Vietnam,,Female,423-220-2168,true,8/26/2015,Individual,3/18/2010
906,Woodrow,Dilgarno,29,wdilgarnop5@cmu.edu,Vietnam,,Male,259-724-2219,true,2/27/2021,Business,10/11/2018
907,Kacey,Keach,36,kkeachp6@xrea.com,Vietnam,,Female,283-839-9084,true,11/18/2017,Business,8/7/2021
908,Marysa,Snelson,31,msnelsonp7@fema.gov,Vietnam,,Female,226-171-0051,true,9/17/2012,Individual,11/13/2013
909,Tedda,Dutnell,68,tdutnellp8@icq.com,Vietnam,,Female,113-797-0740,false,11/28/2018,Business,10/14/2010
910,Mahmoud,Antram,76,mantramp9@photobucket.com,Vietnam,,Male,145-924-6731,false,7/14/2019,Business,2/1/2014
911,Northrup,Kmietsch,75,nkmietschpa@pcworld.com,Vietnam,,Male,655-502-5723,false,4/26/2012,Individual,10/5/2020
912,Nessie,Sawers,27,nsawerspb@purevolume.com,Vietnam,,Female,521-693-6599,true,4/20/2011,Business,2/5/2021
913,Kylie,MacCaughen,20,kmaccaughenpc@ning.com,Vietnam,,Female,780-562-4215,true,2/7/2018,Individual,6/1/2021
914,Shelby,Ivashkov,76,sivashkovpd@google.cn,Vietnam,,Male,579-695-5817,true,5/9/2014,Individual,3/23/2014
915,Vivianna,Wrigglesworth,21,vwrigglesworthpe@foxnews.com,Vietnam,,Female,205-643-5120,false,9/26/2015,Business,1/27/2022
916,Quintilla,Childe,79,qchildepf@w3.org,Vietnam,,Female,723-457-3948,true,11/16/2013,Business,11/17/2021
917,Eachelle,Kellegher,45,ekellegherpg@jimdo.com,United Kingdom,LN6,Female,738-381-3783,true,4/15/2011,Individual,6/25/2020
918,Imelda,Cordery,42,icorderyph@feedburner.com,Vietnam,,Female,830-122-6829,true,3/31/2019,Individual,4/23/2022
919,Wernher,McGeouch,24,wmcgeouchpi@unicef.org,Vietnam,,Non-binary,754-534-4586,false,2/10/2015,Business,10/4/2020
920,Charmaine,Portress,60,cportresspj@ox.ac.uk,Vietnam,,Female,394-250-8896,true,7/20/2017,Individual,5/11/2022
921,Fred,Bricket,29,fbricketpk@i2i.jp,Vietnam,,Female,627-545-9791,true,5/6/2016,Business,11/2/2016
922,Herbie,Klugel,82,hklugelpl@ow.ly,Vietnam,,Male,334-732-0738,false,8/6/2015,Individual,4/3/2018
923,Bili,Westrip,62,bwestrippm@last.fm,Vietnam,,Female,974-323-4313,false,4/23/2017,Business,7/11/2013
924,Frasier,Belfelt,56,fbelfeltpn@ucoz.com,Vietnam,,Male,918-322-2994,true,8/20/2016,Business,9/25/2011
925,Nevins,Dewitt,44,ndewittpo@loc.gov,Vietnam,,Male,514-916-9711,false,5/27/2014,Business,1/12/2011
926,Hube,Killby,22,hkillbypp@umn.edu,United Kingdom,SN13,Male,536-246-4040,false,10/22/2014,Business,11/4/2014
927,Trumann,Ionnidis,19,tionnidispq@slate.com,Vietnam,,Male,990-780-1276,true,12/17/2018,Business,4/26/2012
928,Carlyle,Fulloway,54,cfullowaypr@icq.com,United Kingdom,RG20,Male,383-868-3529,true,1/16/2012,Business,3/22/2015
929,Delphine,Hastelow,49,dhastelowps@nydailynews.com,Vietnam,,Female,512-922-3920,true,4/30/2015,Individual,4/10/2010
930,Fin,Brittle,57,fbrittlept@washingtonpost.com,Vietnam,,Male,270-166-7595,false,2/24/2013,Business,1/4/2017
931,Packston,Endon,38,pendonpu@dyndns.org,Vietnam,,Male,292-531-6999,false,10/3/2021,Individual,4/12/2013
932,Margaretta,Waszczykowski,78,mwaszczykowskipv@deliciousdays.com,Vietnam,,Female,883-774-3680,true,4/5/2016,Business,1/22/2012
933,Eldin,Bruins,42,ebruinspw@g.co,Vietnam,,Male,486-881-9929,false,9/23/2020,Individual,12/24/2019
934,Flory,Binding,23,fbindingpx@aol.com,Vietnam,,Male,467-296-3659,true,9/5/2016,Individual,1/14/2013
935,Keslie,McFater,68,kmcfaterpy@japanpost.jp,Vietnam,,Female,578-353-7639,true,10/9/2020,Individual,8/15/2013
936,Ida,Grigoryev,60,igrigoryevpz@com.com,Vietnam,,Female,449-972-5446,true,4/14/2013,Individual,5/19/2011
937,Barbra,Leggett,26,bleggettq0@sfgate.com,Vietnam,,Female,635-273-8056,true,12/25/2020,Business,4/16/2011
938,Carol,Enterle,59,centerleq1@sbwire.com,Vietnam,,Female,203-275-2935,true,5/11/2016,Individual,9/5/2010
939,Dorothea,Brick,28,dbrickq2@comsenz.com,Vietnam,,Female,967-700-7635,false,1/3/2022,Business,5/6/2017
940,Rockey,Playford,43,rplayfordq3@mysql.com,United Kingdom,OX7,Male,188-880-4890,false,7/20/2012,Individual,9/3/2020
941,Marleah,Mathiassen,29,mmathiassenq4@vkontakte.ru,Vietnam,,Female,712-550-1458,false,6/14/2022,Business,4/17/2020
942,Alexandr,Craine,48,acraineq5@slashdot.org,Vietnam,,Male,299-179-9285,true,11/26/2022,Business,1/31/2015
943,Lewiss,de Savery,54,ldesaveryq6@mapy.cz,United Kingdom,SY4,Male,647-445-1668,true,6/21/2021,Business,9/15/2011
944,Cassie,Chippindale,70,cchippindaleq7@rediff.com,Vietnam,,Female,591-561-1249,false,7/6/2015,Business,3/21/2011
945,Yves,Coraini,48,ycorainiq8@sogou.com,Vietnam,,Male,488-327-4530,false,8/28/2021,Individual,5/13/2015
946,Tabbie,Sinnat,55,tsinnatq9@cbsnews.com,Vietnam,,Female,976-405-0867,true,6/13/2013,Individual,11/3/2011
947,Nedda,Olner,67,nolnerqa@cafepress.com,Vietnam,,Female,263-249-6667,false,4/24/2017,Individual,5/9/2020
948,Lucie,Menichini,46,lmenichiniqb@exblog.jp,Vietnam,,Genderqueer,992-899-5584,false,12/8/2013,Individual,4/5/2017
949,Harman,O'Cooney,73,hocooneyqc@sourceforge.net,Vietnam,,Male,623-301-4844,true,1/11/2011,Business,4/16/2022
950,Susie,Lamont,28,slamontqd@360.cn,Vietnam,,Female,372-445-2204,false,7/26/2011,Individual,12/1/2018
951,Doy,Umpleby,43,dumplebyqe@state.tx.us,Vietnam,,Non-binary,985-799-0426,false,8/9/2016,Individual,11/5/2012
952,Karlotte,Kliner,83,kklinerqf@army.mil,Vietnam,,Female,500-923-3274,true,11/20/2022,Individual,3/24/2015
953,Alyse,Spileman,36,aspilemanqg@hubpages.com,Vietnam,,Female,922-162-3648,false,4/24/2012,Individual,6/11/2011
954,Mella,Tumbridge,57,mtumbridgeqh@fotki.com,Vietnam,,Female,463-283-6651,true,9/22/2019,Individual,9/6/2012
955,Nye,Soeiro,24,nsoeiroqi@dagondesign.com,Vietnam,,Male,852-427-1338,false,4/27/2018,Individual,12/20/2012
956,Hagan,Lefort,45,hlefortqj@sciencedaily.com,Vietnam,,Male,290-132-0991,true,1/26/2013,Individual,3/27/2012
957,Joey,Cruttenden,60,jcruttendenqk@indiatimes.com,Vietnam,,Bigender,701-825-3126,true,7/23/2016,Individual,5/19/2022
958,Clayson,Kornilov,49,ckornilovql@salon.com,Vietnam,,Male,256-420-2121,true,4/22/2016,Business,2/6/2020
959,Sky,Patinkin,33,spatinkinqm@cargocollective.com,United Kingdom,CT16,Genderfluid,288-600-9658,true,1/16/2021,Individual,11/11/2018
960,William,Ireland,57,wirelandqn@hexun.com,United Kingdom,L74,Male,251-906-3149,true,6/6/2013,Individual,11/8/2018
961,Raul,Simek,58,rsimekqo@t.co,Vietnam,,Male,383-485-4532,false,3/19/2016,Individual,3/19/2013
962,Roderic,Collcutt,71,rcollcuttqp@si.edu,Vietnam,,Male,262-394-2589,true,7/3/2020,Individual,6/9/2011
963,Vincenty,Guillford,82,vguillfordqq@alexa.com,Vietnam,,Male,913-153-4415,false,2/10/2018,Business,11/13/2016
964,Wrennie,Libbey,38,wlibbeyqr@vkontakte.ru,Vietnam,,Bigender,972-774-0653,false,7/25/2022,Business,10/2/2011
965,Carlie,Houselee,57,chouseleeqs@tripadvisor.com,United Kingdom,DN22,Male,449-177-7691,true,2/8/2011,Business,11/18/2017
966,Patric,Tremolieres,21,ptremolieresqt@answers.com,Vietnam,,Male,849-304-0856,false,2/19/2011,Individual,7/18/2014
967,Yvonne,Cowmeadow,66,ycowmeadowqu@amazonaws.com,Vietnam,,Female,985-402-4254,false,1/6/2019,Individual,12/10/2014
968,Yovonnda,Kedwell,43,ykedwellqv@ifeng.com,Vietnam,,Genderqueer,156-949-6047,false,1/20/2019,Individual,9/3/2014
969,Alecia,Grishukhin,72,agrishukhinqw@msu.edu,Vietnam,,Genderqueer,488-762-8557,false,5/26/2012,Individual,6/6/2022
970,Tara,Jiggins,37,tjigginsqx@ucla.edu,Vietnam,,Female,925-410-5622,false,12/17/2010,Business,6/27/2022
971,Parsifal,Forson,60,pforsonqy@lulu.com,Vietnam,,Male,411-810-5430,false,4/5/2013,Business,1/8/2011
972,Gwendolyn,Patrickson,37,gpatricksonqz@multiply.com,Vietnam,,Female,435-398-3369,true,2/23/2018,Business,10/24/2013
973,Forrester,Dessaur,43,fdessaurr0@zdnet.com,Vietnam,,Male,241-907-3417,true,7/4/2017,Individual,2/20/2022
974,Simone,Kegan,55,skeganr1@ameblo.jp,Vietnam,,Female,852-111-5844,false,6/5/2014,Business,1/1/2011
975,Lucina,Schonfelder,18,lschonfelderr2@liveinternet.ru,Vietnam,,Female,898-115-9922,false,8/31/2019,Individual,7/20/2013
976,Padriac,Greeves,71,pgreevesr3@hc360.com,Vietnam,,Male,443-911-9710,true,12/16/2018,Business,10/3/2014
977,Lynnet,Elphinstone,48,lelphinstoner4@redcross.org,Vietnam,,Female,596-758-0763,true,11/28/2013,Individual,7/28/2021
978,Franchot,Keavy,61,fkeavyr5@nasa.gov,Vietnam,,Male,382-298-0548,true,12/26/2016,Business,12/13/2011
979,Joby,Teresia,79,jteresiar6@virginia.edu,Vietnam,,Female,126-642-1053,false,10/14/2013,Individual,9/15/2015
980,Burgess,Davidge,52,bdavidger7@slideshare.net,Vietnam,,Male,416-922-6582,true,1/24/2018,Individual,9/21/2015
981,Devlin,Spatig,71,dspatigr8@rambler.ru,Vietnam,,Non-binary,634-419-9734,false,4/2/2022,Individual,5/24/2019
982,Alaric,Pragnell,80,apragnellr9@drupal.org,Vietnam,,Genderqueer,556-294-8020,false,9/13/2010,Business,4/16/2011
983,Stanleigh,Musk,75,smuskra@wordpress.org,Vietnam,,Male,913-113-9896,true,9/9/2022,Individual,2/12/2020
984,Elayne,Bartles,30,ebartlesrb@hc360.com,United Kingdom,BH21,Agender,969-513-3042,false,4/8/2013,Individual,11/28/2021
985,Reade,Loads,56,rloadsrc@list-manage.com,Vietnam,,Male,582-510-2429,true,6/12/2016,Individual,5/22/2010
986,Katrine,Manvell,85,kmanvellrd@tuttocitta.it,Vietnam,,Female,443-588-2912,false,11/23/2018,Business,2/9/2019
987,Mareah,Haggart,58,mhaggartre@businessinsider.com,Vietnam,,Polygender,373-620-8046,true,1/4/2020,Business,2/2/2013
988,Freda,Sorrel,77,fsorrelrf@mozilla.com,United Kingdom,RH5,Female,975-322-8451,true,12/9/2014,Business,11/3/2015
989,Elston,Jelf,30,ejelfrg@github.com,Vietnam,,Male,426-443-3138,false,10/8/2021,Business,11/7/2016
990,Mal,Sullly,31,msulllyrh@google.co.jp,Vietnam,,Male,802-534-6004,false,4/17/2015,Business,11/19/2019
991,Heinrick,Burgott,49,hburgottri@dagondesign.com,Vietnam,,Male,477-758-9213,true,4/29/2013,Individual,12/9/2022
992,Clive,Catherick,23,ccatherickrj@slideshare.net,Vietnam,,Male,614-988-4726,false,7/11/2021,Business,9/24/2011
993,Morten,Stoggles,48,mstogglesrk@flavors.me,Vietnam,,Male,181-204-5854,false,8/28/2022,Business,4/1/2017
994,Cindi,Foxwell,81,cfoxwellrl@usa.gov,Vietnam,,Female,380-328-6870,false,6/20/2021,Individual,1/13/2021
995,Paolo,Kinny,68,pkinnyrm@webs.com,Vietnam,,Male,966-835-2960,true,4/3/2012,Individual,3/12/2011
996,Rogers,Oneill,75,roneillrn@dropbox.com,Vietnam,,Male,617-976-7788,true,11/21/2021,Individual,7/10/2016
997,Octavius,Postlethwaite,37,opostlethwaitero@yandex.ru,Vietnam,,Male,956-795-0376,true,10/3/2011,Individual,12/26/2019
998,Bobbie,Hadigate,30,bhadigaterp@yellowbook.com,Vietnam,,Female,849-587-5576,true,5/2/2011,Individual,2/14/2020
999,Alta,Spinks,71,aspinksrq@nytimes.com,United Kingdom,DN21,Female,343-526-3084,true,5/24/2022,Individual,1/3/2019
1000,Alma,Chaman,53,achamanrr@yale.edu,Vietnam,,Female,235-860-3350,false,11/18/2014,Individual,1/19/2010
